,Time_LSTM,Erro_LSTM,Time_MLP,Erro_MLP
0,0.04319687461853027,1.1897048950195312,0.03719208526611328,9.673957824707031
1,0.039642913818359375,33.69535827636719,0.04199986839294433,7.7169189453125
2,0.04659450531005859,1.972412109375,0.03802301025390625,31.051132202148438
3,0.04020526226043701,4.0926971435546875,0.03908787536621094,51.0801887512207
4,0.04461284255981445,11.288139343261719,0.032256675720214845,46.86463165283203
5,0.049195600509643556,45.60496520996094,0.04475400733947754,2.6916885375976562
6,0.03903126754760742,20.382034301757812,0.03226382827758789,8.492233276367188
7,0.04411447525024414,6.18841552734375,0.03814200592041016,64.13544082641602
8,0.049382686614990234,46.889801025390625,0.037869754791259765,25.33075714111328
9,0.04119208526611328,14.85650634765625,0.0444583683013916,0.9706802368164062
10,0.04603231430053711,5.815643310546875,0.04194932365417481,64.88752365112305
11,0.05026335334777832,6.3134307861328125,0.04576530647277832,59.876930236816406
12,0.044999868392944335,19.250823974609375,0.04347663307189941,52.141807556152344
13,0.046860435485839846,20.89434814453125,0.03648636627197266,60.22694396972656
14,0.04500520706176758,66.94973754882812,0.03824523162841797,48.77622985839844
15,0.04547663307189941,25.92633056640625,0.03786999320983887,29.534019470214844
16,0.04217405891418457,11.931343078613281,0.03464291381835938,14.11001968383789
17,0.03725619888305664,6.419120788574219,0.03631239318847656,8.255790710449219
18,0.041942222595214844,54.615081787109375,0.0461741943359375,20.013999938964844
19,0.04274068641662598,0.088714599609375,0.03402423706054688,13.691202640533447
20,0.04147294235229492,44.19568634033203,0.0378287353515625,52.444847106933594
21,0.04443116760253906,44.68760681152344,0.03505476837158203,2.0949783325195312
22,0.03963480758666992,27.91900634765625,0.03800655937194824,4.2167816162109375
23,0.05059051513671875,2.2041263580322266,0.03800489044189453,3.2542190551757812
24,0.04370657444000244,1.0323944091796875,0.03824094009399414,48.83563995361328
25,0.038632423400878906,3.7678985595703125,0.03608943862915039,3.4264297485351562
26,0.038395912170410156,52.34999084472656,0.040312705993652345,22.10523223876953
27,0.039703948974609375,44.36225891113281,0.03904068641662598,29.496788024902344
28,0.04700086402893067,31.826255798339844,0.03508136558532715,4.303260803222656
29,0.04008136558532715,8.88970947265625,0.04644687271118164,72.91502380371094
30,0.04465861892700195,2.625941276550293,0.0335399169921875,6.86348021030426
31,0.03902423706054688,2.9397010803222656,0.03363480758666992,40.188507080078125
32,0.04250655937194824,12.996864318847656,0.04434978485107422,44.080299377441406
33,0.047869754791259767,4.629474639892578,0.03911445426940918,9.024774312973022
34,0.04610567474365235,0.6759462356567383,0.03503126754760742,11.143575325608253
35,0.05031270599365235,0.5042915344238281,0.04133413124084473,14.597533226013184
36,0.045376258850097655,16.010295867919922,0.044594505310058596,3.8307952880859375
37,0.039647443771362305,6.219470977783203,0.04337625885009765,12.007415771484375
38,0.038430959701538085,10.727310180664062,0.03699832344055176,16.01488494873047
39,0.04252301025390625,1.4313201904296875,0.04001281547546387,24.665049076080322
40,0.042750938415527344,15.003662109375,0.03925596046447754,2.738454818725586
41,0.04481120681762695,9.772214889526367,0.03949599647521973,8.840306043624878
42,0.0464583683013916,23.64427947998047,0.047310829162597656,37.742916107177734
43,0.04376770496368408,1.1423492431640625,0.03725619888305664,21.67041778564453
44,0.03507142448425293,44.63672637939453,0.04502947425842285,88.10562896728516
45,0.0435058650970459,2.6460800170898438,0.04177514362335205,21.083999633789062
46,0.041486366271972656,6.7261199951171875,0.03794222259521485,51.51683807373047
47,0.036142005920410156,50.35240173339844,0.04019687461853027,0.6997604370117188
48,0.0471741943359375,2.1016883850097656,0.045000864028930665,21.304938793182373
49,0.04463621711730957,33.502159118652344,0.04039101982116699,24.610206604003906
50,0.04239101982116699,17.9493408203125,0.045860435485839846,59.81488037109375
51,0.04675400733947754,6.182048797607422,0.04959051513671875,10.442459106445312
52,0.0418287353515625,16.936145782470703,0.03520526226043701,11.521188735961914
53,0.04433413124084473,34.501434326171875,0.04975414276123047,50.2586669921875
54,0.03725667572021484,12.120330810546875,0.03824191474914551,22.377456665039062
55,0.04382367706298828,1.529012680053711,0.04261284255981445,12.696529388427734
56,0.04004785423278809,2.820159912109375,0.03824260902404785,59.77049255371094
57,0.04886999320983887,23.41045379638672,0.04339223289489746,19.90791130065918
58,0.042678107261657716,16.872726440429688,0.04793770408630371,23.831802368164062
59,0.04887047004699707,25.069915771484375,0.04488776016235352,35.23015594482422
60,0.04708654975891113,9.943038940429688,0.04300520706176758,10.596260070800781
61,0.04211445426940918,22.284513473510742,0.049382686614990234,15.808250427246094
62,0.03624260902404785,23.544090270996094,0.03900085258483887,41.29482460021973
63,0.04005476837158203,3.6486873626708984,0.03464744377136231,14.408285140991211
64,0.05075414276123047,39.694580078125,0.04351589965820313,15.975341796875
65,0.03624523162841797,5.049266815185547,0.04787047004699707,11.579227447509766
66,0.04362459754943848,86.22477722167969,0.03343095970153809,29.229331970214844
67,0.04295924377441406,2.754582405090332,0.048195600509643555,5.828916549682617
68,0.04124191474914551,42.8843994140625,0.04450967025756836,28.485008239746094
69,0.04831082916259766,2.0623779296875,0.04026335334777832,42.231319427490234
70,0.04282303428649902,6.249488830566406,0.04211447525024414,3.4836807250976562
71,0.04513140296936035,34.310813903808594,0.04281120681762695,2.4552154541015625
72,0.04702947425842285,9.521697998046875,0.04082303428649902,8.451042175292969
73,0.041727718353271485,3.2828369140625,0.03363242340087891,61.89613342285156
74,0.04850967025756836,12.529266357421875,0.03672771835327148,5.386474609375
75,0.03508787536621094,1.8660717010498047,0.03905924377441406,9.182712495326996
76,0.04676530647277832,20.525100708007812,0.04313140296936035,23.096302032470703
77,0.042133371353149415,71.83950805664062,0.04026227378845215,58.225433349609375
78,0.04031239318847656,63.86894989013672,0.03708654975891113,7.239997863769531
79,0.04249599647521973,8.5936279296875,0.03470394897460938,49.13261032104492
80,0.04539223289489746,0.2859916687011719,0.04182367706298828,9.052640438079834
81,0.04893770408630371,8.012601852416992,0.04243116760253906,9.89496499300003
82,0.03624094009399414,24.329864501953125,0.04265861892700195,50.35008239746094
83,0.04688776016235351,23.852325439453125,0.04162459754943848,41.8912353515625
84,0.04744687271118164,37.13551330566406,0.04176770496368408,38.569374084472656
85,0.04250489044189453,49.55152893066406,0.036583641052246096,23.444000244140625
86,0.04377514362335205,25.53985595703125,0.0405058650970459,8.415962219238281
87,0.04934978485107422,25.601806640625,0.04070657444000244,28.75627899169922
88,0.03826382827758789,15.175552368164062,0.03807294235229492,99.36387634277344
89,0.04551589965820312,8.953941345214844,0.03504785423278809,10.117111206054688
90,0.04226227378845215,15.86085319519043,0.040678107261657714,30.33371877670288
91,0.0385399169921875,2.7162418365478516,0.03907142448425293,15.948479175567627
92,0.03725596046447754,43.480079650878906,0.04263621711730957,63.60789108276367
93,0.04008943862915039,3.784576416015625,0.04403231430053711,37.54351806640625
94,0.041583641052246094,14.372650146484375,0.037252384185791014,16.010337829589844
95,0.04201281547546387,5.6143646240234375,0.03913337135314941,3.8468017578125
96,0.037252384185791014,48.5020751953125,0.03239591217041016,37.50189971923828
97,0.044949323654174804,23.471115112304688,0.04017405891418457,16.4678955078125
98,0.04199832344055176,38.695343017578125,0.045105674743652346,23.311996459960938
99,0.03400085258483887,9.740228652954102,0.03905093841552734,14.511242866516113
